Id,MSSubClass,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1240,0.0,0.0361635,1.0,0.7777778,0.5,0.3372549,0.93333334,0.02,0.6666667,1.0,0.6666667,1.0,0.0,0.4,0.07583274,1.0,0.0,0.44863012,0.24157119,0.2,0.0,1.0,0.26388252,0.0,0.0,0.2166541,0.0,0.0,0.6666667,0.0,0.25,0.33333334,0.0,0.33333334,0.33333334,0.9636364,0.5,0.5,0.33286318,1.0,1.0,1.0,0.14002334,0.06032907,0.0,0.0,0.0,0.0,0.0,1.0,0.25,265900,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1241,0.23529412,0.03205497,1.0,0.6666667,0.5,0.3254902,0.8833333,0.1575,0.6666667,1.0,0.6666667,1.0,1.0,0.4,0.09744862,1.0,0.0,0.14297946,0.14468086,0.2,0.0,1.0,0.12620468,0.42808717,0.0,0.27015826,0.33333334,0.0,0.6666667,0.5,0.375,0.33333334,0.6666667,0.5,0.0,0.9363651,0.5,0.5,0.3829337,1.0,1.0,1.0,0.0,0.115173675,0.0,0.0,0.0,0.0,0.0,0.54545456,0.5,224900,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1242,0.0,0.03995887,1.0,0.6666667,0.625,0.34117648,0.95,0.0,0.6666667,1.0,0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.7230308,0.27643207,0.2,0.0,1.0,0.31092244,0.0,0.0,0.25527507,0.0,0.0,0.6666667,0.0,0.375,0.33333334,0.6666667,0.41666666,0.0,0.9727287,0.5,0.75,0.67277855,1.0,1.0,1.0,0.0,0.1023766,0.0,0.0,0.0,0.0,0.0,0.45454547,0.25,248328,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1243,0.38235295,0.043585967,1.0,0.6666667,0.625,0.21176471,0.4,0.050625,1.0,1.0,0.6666667,1.0,0.33333334,0.4,0.15680368,0.6,0.11397558,0.0,0.17234042,0.2,1.0,1.0,0.1925195,0.0,0.0,0.1580633,0.33333334,0.0,0.6666667,0.0,0.375,0.33333334,0.6666667,0.33333334,0.6666667,0.6727276,0.5,0.5,0.37235543,1.0,1.0,1.0,0.0,0.21937843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1244,0.0,0.058851574,1.0,1.0,0.5,0.3372549,0.93333334,0.06480329,0.0,1.0,0.0,0.33333334,0.33333334,0.4,0.24557051,1.0,0.0,0.29537672,0.33977085,0.2,0.0,1.0,0.39972463,0.0,0.0,0.32818386,0.33333334,0.0,0.6666667,0.5,0.25,0.33333334,0.0,0.41666666,0.33333334,0.9636364,0.0,0.75,0.5994358,1.0,1.0,1.0,0.252042,0.41864717,0.0,0.0,0.0,0.0,0.0,0.72727275,0.0,465000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1245,0.29411766,0.047371987,1.0,0.7777778,0.75,0.03529412,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.33904108,0.12962356,0.2,0.25,1.0,0.10509408,0.3510896,0.0,0.22287114,0.0,0.0,0.33333334,0.0,0.375,0.33333334,0.6666667,0.41666666,0.6666667,0.2818184,1.0,0.5,0.28208745,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,0.0,230000,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1246,0.3529412,0.050433524,1.0,0.5555556,0.75,0.2509804,0.8833333,0.04625,1.0,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.25042808,0.095744684,0.2,0.0,1.0,0.18494722,0.35254237,0.0,0.28899774,0.0,0.0,1.0,0.5,0.375,0.33333334,1.0,0.41666666,0.33333334,0.76363754,0.0,0.5,0.33638927,1.0,1.0,1.0,0.31271878,0.2047532,0.0,0.0,0.30625,0.0,0.0,0.0,0.25,178000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1247,0.23529412,0.031900723,1.0,0.6666667,0.5,0.33333334,0.93333334,0.0,0.6666667,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.32363012,0.12373159,0.2,0.0,1.0,0.09683341,0.3859564,0.0,0.22965336,0.0,0.0,0.6666667,0.5,0.375,0.33333334,0.6666667,0.33333334,0.0,0.954546,0.5,0.5,0.43370944,1.0,1.0,1.0,0.0,0.08226691,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,186500,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1248,0.3529412,0.05154596,1.0,0.5555556,0.5,0.21960784,0.43333334,0.209375,1.0,1.0,1.0,1.0,0.0,0.4,0.09549964,1.0,0.0,0.20248288,0.16563012,0.2,1.0,1.0,0.16062415,0.0,0.0,0.13187641,0.33333334,0.0,0.33333334,0.0,0.375,0.33333334,1.0,0.33333334,0.0,0.69091034,1.0,0.75,0.6262341,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363637,1.0,169900,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1249,0.32352942,0.038795017,1.0,0.5555556,0.5,0.99215686,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0,0.8,0.056520198,1.0,0.0,0.1780822,0.1202946,0.8,0.25,0.0,0.18357044,0.44745764,0.0,0.32479277,0.0,0.0,0.33333334,0.5,0.375,0.33333334,1.0,0.5,0.33333334,0.45454597,1.0,0.5,0.27926657,0.25,0.25,0.5,0.0,0.0,0.4692029,0.0,0.0,0.0,0.0,0.27272728,0.5,129500,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1250,0.0,0.02757718,1.0,0.44444445,0.75,0.11764706,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.094613746,0.8,0.0651289,0.10530822,0.14337152,0.2,1.0,1.0,0.15006883,0.0,0.0,0.12321025,0.0,0.0,0.33333334,0.0,0.375,0.33333334,1.0,0.33333334,0.0,0.45454597,1.0,0.25,0.19464034,1.0,1.0,1.0,0.0,0.14625229,0.0,0.0,0.0,0.0,0.0,0.36363637,0.25,119000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1251,0.0,0.04608661,1.0,0.6666667,0.5,0.1882353,0.3,0.0,0.6666667,1.0,1.0,1.0,1.0,0.0,0.18869597,1.0,0.0,0.44734588,0.3453355,0.2,0.0,1.0,0.40752637,0.0,0.0,0.3345893,0.33333334,0.0,0.6666667,0.5,0.375,0.33333334,0.0,0.5,0.6666667,0.61818314,0.0,0.5,0.36812413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,1.0,244000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1252,0.5882353,0.008581645,1.0,0.6666667,0.5,0.3254902,0.8833333,0.101875,0.6666667,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.60145545,0.2299509,0.2,0.0,1.0,0.24575493,0.0,0.0,0.20177092,0.0,0.0,0.6666667,0.0,0.25,0.33333334,0.6666667,0.33333334,0.33333334,0.9363651,0.5,0.5,0.3370945,1.0,1.0,1.0,0.17269544,0.06581353,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,171750,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1253,0.0,0.040000934,1.0,0.44444445,0.625,0.1882353,0.3,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.090361446,1.0,0.0,0.1515411,0.14140753,0.2,1.0,1.0,0.12391005,0.0,0.0,0.10173323,0.33333334,0.0,0.33333334,0.0,0.375,0.33333334,1.0,0.25,0.0,0.61818314,0.5,0.25,0.20310296,1.0,1.0,1.0,0.03850642,0.0,0.0,0.0,0.0,0.0,0.038709678,0.90909094,0.75,130000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1254,0.23529412,0.07591671,1.0,0.6666667,0.75,0.21176471,0.8833333,0.0,0.6666667,1.0,1.0,1.0,0.33333334,0.6,0.022147413,0.0,0.6994573,0.015410959,0.19509001,0.2,1.0,1.0,0.27122533,0.31525424,0.0,0.3453278,0.33333334,0.0,0.6666667,0.5,0.375,0.33333334,0.6666667,0.5833333,0.6666667,0.6727276,0.5,0.5,0.36530325,1.0,1.0,1.0,0.25670946,0.08592322,0.0,0.0,0.0,0.0,0.0,0.54545456,0.25,294000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1255,0.23529412,0.026319848,1.0,0.6666667,0.5,0.3254902,0.9,0.057499997,0.6666667,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.31934932,0.12209493,0.2,0.0,1.0,0.09775126,0.4338983,0.0,0.24905802,0.0,0.0,0.6666667,0.5,0.375,0.33333334,0.6666667,0.41666666,0.33333334,0.9363651,0.0,0.5,0.27997178,1.0,1.0,1.0,0.20770128,0.23400366,0.0,0.0,0.0,0.0,0.0,0.54545456,0.5,165400,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1256,0.1764706,0.023090046,1.0,0.5555556,0.625,0.043137256,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.07530121,1.0,0.0,0.19648972,0.14468086,0.2,1.0,1.0,0.14341441,0.1975787,0.0,0.1946119,0.0,0.0,0.33333334,0.0,0.375,0.33333334,1.0,0.33333334,0.33333334,0.7090912,1.0,0.25,0.39492244,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.90909094,0.25,127500,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1257,0.0,0.060777303,1.0,0.7777778,0.5,0.2901961,0.73333335,0.34625,0.6666667,1.0,0.6666667,1.0,0.33333334,0.4,0.23281361,1.0,0.0,0.28767124,0.3250409,0.2,0.0,1.0,0.37930244,0.0,0.0,0.31141672,0.33333334,0.0,0.6666667,0.0,0.25,0.33333334,0.6666667,0.41666666,0.33333334,0.8545456,0.0,0.5,0.48730606,1.0,1.0,1.0,0.30571762,0.06581353,0.0,0.0,0.0,0.0,0.0,0.6363636,0.5,301500,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1258,0.05882353,0.012900512,1.0,0.44444445,0.875,0.007843138,0.0,0.0,1.0,1.0,0.33333334,1.0,1.0,1.0,0.0,1.0,0.0,0.369863,0.14140753,0.2,0.0,1.0,0.12161542,0.0,0.0,0.09984928,0.0,0.0,0.33333334,0.0,0.25,0.33333334,1.0,0.16666667,0.0,0.7136917,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.17550275,0.0,0.0,0.0,0.0,0.0,0.54545456,0.75,99900,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1259,0.3529412,0.038734253,1.0,0.6666667,0.5,0.33333334,0.9166667,0.113749996,0.6666667,1.0,0.6666667,1.0,0.33333334,0.4,0.11605245,1.0,0.0,0.08604452,0.1400982,0.2,0.0,1.0,0.19091326,0.0,0.0,0.15674454,0.33333334,0.0,0.6666667,0.0,0.25,0.33333334,0.6666667,0.25,0.0,0.954546,0.0,0.5,0.28208745,1.0,1.0,1.0,0.24737456,0.0,0.0,0.0,0.0,0.0,0.0,0.54545456,0.5,190000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
